,ID,ACADYEAR,PERC1,MENT1,PERC2,MENT2,FAC,PROM,Echec,Pass1erSession,Distinction,PercFinal
2196,7160,2015-2016,,ADM,62.2000007629,S,FSEG,L2,False,False,False,62.2000007629
2197,7161,2013-2014,,AA,59.5,S,FSEG,G3,False,False,False,59.5
2198,7161,2014-2015,,AA,58.2999992371,S,FSEG,L1,False,False,False,58.2999992371
2199,7161,2015-2016,,AA,59.5,S,FSEG,L2,False,False,False,59.5
2200,7165,2013-2014,58.5,S,,,FSEG,G3,False,True,False,58.5
2201,7165,2014-2015,,AA,61.5999984741,S,FSEG,L1,False,False,False,61.5999984741
2202,7165,2015-2016,,ADM,59.0,S,FSEG,L2,False,False,False,59.0
2203,7166,2013-2014,,ADTFC,66.1999969482,S,FSEG,G3,False,False,False,66.1999969482
2204,7166,2014-2015,55.2000007629,A,58.0999984741,S,FSEG,L1,False,False,False,58.0999984741
2205,7167,2013-2014,,AA,58.7999992371,S,FSEG,G3,False,False,False,58.7999992371
2206,7167,2014-2015,,AA,56.5999984741,S,FSEG,L1,False,False,False,56.5999984741
2207,7167,2015-2016,,A,58.4000015259,S,FSEG,L2,False,False,False,58.4000015259
2208,7168,2013-2014,,AA,60.7999992371,S,FSEG,G3,False,False,False,60.7999992371
2209,7168,2014-2015,,AA,56.0999984741,S,FSEG,L1,False,False,False,56.0999984741
2210,7168,2015-2016,,AA,,AA,FSEG,L2,True,False,False,49.0
2211,7170,2013-2014,,AA,60.2000007629,S,FSEG,G3,False,False,False,60.2000007629
2212,7170,2014-2015,,AA,,A,FSEG,L1,True,False,False,41.0
2213,7173,2013-2014,57.2999992371,A,59.7000007629,S,FD,G1,False,False,False,59.7000007629
2214,7173,2014-2015,55.2999992371,S,,,FD,G2,False,True,False,55.2999992371
2215,7173,2015-2016,66.3000030518,S,,,FD,G3,False,True,False,66.3000030518
2216,7179,2013-2014,,A,60.7999992371,S,FSEG,G3,False,False,False,60.7999992371
2217,7179,2014-2015,,AA,59.4000015259,S,FSEG,L1,False,False,False,59.4000015259
2218,7179,2015-2016,,A,55.7000007629,S,FSEG,L2,False,False,False,55.7000007629
2219,7180,2013-2014,55.5,A,58.5999984741,S,FSEG,G3,False,False,False,58.5999984741
2220,7181,2013-2014,,ADTFC,64.8000030518,S,FSEG,G3,False,False,False,64.8000030518
2221,7181,2014-2015,46.5,A,56.0,S,FSEG,L1,False,False,False,56.0
2222,7181,2015-2016,,AA,62.5999984741,S,FSEG,L2,False,False,False,62.5999984741
2223,7182,2013-2014,58.2999992371,S,,,FSEG,G3,False,True,False,58.2999992371
2224,7182,2014-2015,,AA,55.2999992371,S,FSEG,L1,False,False,False,55.2999992371
2225,7182,2015-2016,48.9000015259,A,58.2000007629,S,FSEG,L2,False,False,False,58.2000007629
2226,7184,2013-2014,,AA,,AA,FSEG,G2,True,False,False,43.0
2227,7190,2012-2013,61.0999984741,S,,,FSEG,G2,False,True,False,61.0999984741
2228,7190,2013-2014,62.6,S,,,FSEG,G3,False,True,False,62.6
2229,7191,2013-2014,,AA,,AA,FSEG,G2,True,False,False,45.0
2230,7191,2014-2015,,AA,52.7000007629,S,FSEG,G2,False,False,False,52.7000007629
2231,7193,2013-2014,50.5999984741,A,56.2000007629,S,FSEG,G3,False,False,False,56.2000007629
2232,7193,2014-2015,,AA,50.7000007629,A,FSEG,L1,True,False,False,50.7000007629
2233,7193,2015-2016,48.0,A,53.9000015259,S,FSEG,L1,False,False,False,53.9000015259
2234,7194,2013-2014,,AA,56.2999992371,S,FSEG,G2,False,False,False,56.2999992371
2235,7194,2014-2015,,A,58.7999992371,S,FSEG,G3,False,False,False,58.7999992371
2236,7194,2015-2016,,AA,,A,FSEG,L1,True,False,False,48.0
2237,7196,2013-2014,,AA,60.2999992371,S,FSEG,G3,False,False,False,60.2999992371
2238,7196,2014-2015,,AA,53.2000007629,S,FSEG,L1,False,False,False,53.2000007629
2239,7196,2015-2016,55.9000015259,A,58.7000007629,S,FSEG,L2,False,False,False,58.7000007629
2240,7197,2013-2014,,ADSTFC,59.7000007629,S,FSEG,G3,False,False,False,59.7000007629
2241,7197,2014-2015,59.5,S,,,FSEG,L1,False,True,False,59.5
2242,7197,2015-2016,57.2000007629,A,61.5999984741,S,FSEG,L2,False,False,False,61.5999984741
2243,7199,2013-2014,,AA,64.1999969482,S,FSEG,G3,False,False,False,64.1999969482
2244,7199,2014-2015,,AA,58.7000007629,S,FSEG,L1,False,False,False,58.7000007629
2245,7199,2015-2016,,A,62.7000007629,S,FSEG,L2,False,False,False,62.7000007629
2246,7200,2013-2014,59.0,A,63.5,S,FSEG,G3,False,False,False,63.5
2247,7201,2013-2014,,AA,,AA,FSEG,G3,True,False,False,43.0
2248,7201,2014-2015,,AA,,A,FSEG,G3,True,False,False,41.0
2249,7202,2013-2014,,AA,,AA,FSEG,G3,True,False,False,42.0
2250,7202,2014-2015,,A,56.4000015259,S,FSEG,G3,False,False,False,56.4000015259
2251,7203,2012-2013,,AA,,,FSEG,G2,True,False,False,40.0
2252,7203,2013-2014,,ADTFC,64.5999984741,S,FSEG,G3,False,False,False,64.5999984741
2253,7203,2014-2015,,AA,68.1999969482,S,FSEG,L1,False,False,False,68.1999969482
2254,7203,2015-2016,,AA,67.1999969482,S,FSEG,L2,False,False,False,67.1999969482
2255,7204,2013-2014,,AA,57.2999992371,S,FSEG,G2,False,False,False,57.2999992371
2256,7204,2014-2015,,A,59.0999984741,S,FSEG,G3,False,False,False,59.0999984741
2257,7207,2013-2014,61.7000007629,S,,,FSEG,G3,False,True,False,61.7000007629
2258,7207,2014-2015,,AA,60.7000007629,S,FSEG,L1,False,False,False,60.7000007629
2259,7207,2015-2016,,ADSTM,58.0999984741,S,FSEG,L2,False,False,False,58.0999984741
2260,7211,2012-2013,,AA,,,FSEG,G2,True,False,False,47.0
2261,7211,2013-2014,,AA,,AA,FSEG,G2,True,False,False,49.0
2262,7212,2013-2014,62.7000007629,S,,,FSEG,G3,False,True,False,62.7000007629
2263,7212,2014-2015,59.0999984741,S,,,FSEG,L1,False,True,False,59.0999984741
2264,7212,2015-2016,61.4000015259,S,,,FSEG,L2,False,True,False,61.4000015259
2265,7213,2013-2014,,AA,61.4000015259,S,FSEG,G3,False,False,False,61.4000015259
2266,7213,2014-2015,,AA,52.5,S,FSEG,L1,False,False,False,52.5
2267,7213,2015-2016,,AA,56.2000007629,S,FSEG,L2,False,False,False,56.2000007629
2268,7214,2013-2014,,AA,61.0,S,FSEG,G3,False,False,False,61.0
2269,7214,2014-2015,52.4000015259,A,55.9000015259,S,FSEG,L1,False,False,False,55.9000015259
2270,7214,2015-2016,57.0999984741,S,,,FSEG,L2,False,True,False,57.0999984741
2271,7216,2012-2013,58.9000015259,S,,,FSEG,G2,False,True,False,58.9000015259
2272,7216,2013-2014,63.0999984741,S,,,FSEG,G3,False,True,False,63.0999984741
2273,7216,2014-2015,,AA,,A,FSEG,L1,True,False,False,48.0
2274,7218,2013-2014,,A,62.2999992371,S,FSEG,G3,False,False,False,62.2999992371
2275,7218,2014-2015,,AA,56.0,S,FSEG,L1,False,False,False,56.0
2276,7218,2015-2016,,AA,58.0,S,FSEG,L2,False,False,False,58.0
2277,7219,2013-2014,,AA,61.4000015259,S,FSEG,G3,False,False,False,61.4000015259
2278,7219,2014-2015,,AA,58.0,S,FSEG,L1,False,False,False,58.0
2279,7219,2015-2016,57.7999992371,S,,,FSEG,L2,False,True,False,57.7999992371
2280,7221,2012-2013,60.2999992371,S,,,FSEG,G2,False,True,False,60.2999992371
2281,7221,2013-2014,66.0,S,,,FSEG,G3,False,True,False,66.0
2282,7221,2014-2015,,AA,71.6999969482,D,FSEG,L1,False,False,True,71.6999969482
2283,7221,2015-2016,68.5,S,,,FSEG,L2,False,True,False,68.5
2284,7222,2012-2013,68.8000030518,S,,,FSEG,G2,False,True,False,68.8000030518
2285,7222,2013-2014,67.9000015259,S,,,FSEG,G3,False,True,False,67.9000015259
2286,7222,2014-2015,,AA,,A,FSEG,L1,True,False,False,43.0
2287,7223,2012-2013,63.7999992371,S,,,FSEG,G2,False,True,False,63.7999992371
2288,7223,2013-2014,65.0,S,,,FSEG,G3,False,True,False,65.0
2289,7223,2014-2015,62.0,S,,,FSEG,L1,False,True,False,62.0
2290,7223,2015-2016,64.5,S,,,FSEG,L2,False,True,False,64.5
2291,7225,2013-2014,,AA,55.4000015259,S,FSEG,G3,False,False,False,55.4000015259
2292,7225,2014-2015,,AA,,A,FSEG,L1,True,False,False,40.0
2293,7226,2014-2015,,A,60.7000007629,S,FSEG,G3,False,False,False,60.7000007629
2294,7226,2015-2016,60.7999992371,S,,,FSEG,L1,False,True,False,60.7999992371
2295,7229,2013-2014,64.6999969482,S,,,FSEG,G3,False,True,False,64.6999969482
2296,7229,2014-2015,,AA,58.5,S,FSEG,L1,False,False,False,58.5
2297,7233,2013-2014,,AA,65.5999984741,S,FSEG,G3,False,False,False,65.5999984741
2298,7233,2014-2015,62.4000015259,S,,,FSEG,L1,False,True,False,62.4000015259
2299,7233,2015-2016,65.4000015259,S,,,FSEG,L2,False,True,False,65.4000015259
2300,7235,2013-2014,56.7999992371,A,63.0999984741,S,FSEG,G3,False,False,False,63.0999984741
2301,7235,2014-2015,,AA,45.9000015259,A,FSEG,L1,True,False,False,45.9000015259
2302,7235,2015-2016,49.2999992371,A,53.7999992371,S,FSEG,L1,False,False,False,53.7999992371
2303,7237,2013-2014,,A,58.2999992371,S,FSEG,G3,False,False,False,58.2999992371
2304,7237,2014-2015,,AA,57.2000007629,S,FSEG,L1,False,False,False,57.2000007629
2305,7237,2015-2016,49.5999984741,A,58.2999992371,S,FSEG,L2,False,False,False,58.2999992371
2306,7239,2013-2014,,AA,60.7000007629,S,FSEG,G3,False,False,False,60.7000007629
2307,7239,2014-2015,,AA,50.7000007629,A,FSEG,L1,True,False,False,50.7000007629
2308,7239,2015-2016,,AA,55.5,S,FSEG,L1,False,False,False,55.5
2309,7240,2013-2014,58.0,S,,,FSEG,G3,False,True,False,58.0
2310,7240,2014-2015,,AA,55.5,S,FSEG,L1,False,False,False,55.5
2311,7240,2015-2016,,A,57.0999984741,S,FSEG,L2,False,False,False,57.0999984741
2312,7241,2013-2014,,AA,,A,FSDC,G2,True,False,False,47.0
2313,7241,2014-2015,,AA,51.9000015259,A,FSDC,G2,True,False,False,51.9000015259
2314,7249,2013-2014,62.9000015259,S,,,FSEG,G3,False,True,False,62.9000015259
2315,7249,2014-2015,,AA,61.5999984741,S,FSEG,L1,False,False,False,61.5999984741
2316,7249,2015-2016,,ADSTM,57.0,S,FSEG,L2,False,False,False,57.0
2317,7250,2013-2014,,AA,,AA,FSEG,G3,True,False,False,40.0
2318,7250,2014-2015,,AA,62.2999992371,S,FSEG,G3,False,False,False,62.2999992371
2319,7250,2015-2016,,AA,57.2000007629,S,FSEG,L1,False,False,False,57.2000007629
2320,7251,2013-2014,63.9000015259,S,,,FSEG,G3,False,True,False,63.9000015259
2321,7251,2014-2015,,AA,56.9000015259,S,FSEG,L1,False,False,False,56.9000015259
2322,7251,2015-2016,54.5999984741,A,61.9000015259,S,FSEG,L2,False,False,False,61.9000015259
2323,7254,2013-2014,,AA,61.5,S,FSEG,G3,False,False,False,61.5
2324,7254,2014-2015,,AA,54.4000015259,S,FSEG,L1,False,False,False,54.4000015259
2325,7254,2015-2016,,AA,54.2999992371,S,FSEG,L2,False,False,False,54.2999992371
2326,7255,2013-2014,57.0999984741,A,64.8000030518,S,FSEG,G3,False,False,False,64.8000030518
2327,7255,2014-2015,,AA,58.2000007629,S,FSEG,L1,False,False,False,58.2000007629
2328,7255,2015-2016,57.2000007629,A,63.0999984741,S,FSEG,L2,False,False,False,63.0999984741
2329,7256,2013-2014,,AA,62.7000007629,S,FSEG,G3,False,False,False,62.7000007629
2330,7256,2015-2016,46.9000015259,A,55.5,S,FSEG,L1,False,False,False,55.5
2331,7260,2013-2014,,AA,56.7999992371,S,FSEG,G3,False,False,False,56.7999992371
2332,7260,2015-2016,54.2000007629,A,61.5999984741,S,FSEG,L1,False,False,False,61.5999984741
2333,7263,2013-2014,62.7000007629,S,,,FSEG,G3,False,True,False,62.7000007629
2334,7263,2014-2015,,AA,62.0999984741,S,FSEG,L1,False,False,False,62.0999984741
2335,7263,2015-2016,56.4000015259,A,61.2999992371,S,FSEG,L2,False,False,False,61.2999992371
2336,7264,2013-2014,,AA,56.7999992371,S,FSEG,G3,False,False,False,56.7999992371
2337,7264,2014-2015,,AA,48.0999984741,A,FSEG,L1,True,False,False,48.0999984741
2338,7264,2015-2016,,AA,55.7999992371,S,FSEG,L1,False,False,False,55.7999992371
2339,7267,2013-2014,,AA,64.9000015259,S,FSEG,G3,False,False,False,64.9000015259
2340,7267,2014-2015,,AA,62.7000007629,S,FSEG,L1,False,False,False,62.7000007629
2341,7267,2015-2016,65.8000030518,S,,,FSEG,L2,False,True,False,65.8000030518
2342,7268,2013-2014,60.0,S,,,FSEG,G3,False,True,False,60.0
2343,7268,2014-2015,,AA,61.0999984741,S,FSEG,L1,False,False,False,61.0999984741
2344,7268,2015-2016,60.4000015259,S,,,FSEG,L2,False,True,False,60.4000015259
2345,7269,2012-2013,63.0,S,,,FSDC,L2,False,True,False,63.0
2346,7271,2013-2014,,AA,,AA,FSEG,G3,True,False,False,46.0
2347,7272,2013-2014,,AA,,A,FD,G1,True,False,False,40.0
2348,7273,2013-2014,,AA,58.0999984741,S,FSEG,G3,False,False,False,58.0999984741
2349,7273,2014-2015,,AA,54.4000015259,S,FSEG,L1,False,False,False,54.4000015259
2350,7275,2013-2014,60.0,S,,,FSEG,G3,False,True,False,60.0
2351,7275,2014-2015,55.4000015259,A,60.4000015259,S,FSEG,L1,False,False,False,60.4000015259
2352,7275,2015-2016,61.4000015259,S,,,FSEG,L2,False,True,False,61.4000015259
2353,7276,2013-2014,,AA,59.9000015259,S,FSEG,G3,False,False,False,59.9000015259
2354,7277,2013-2014,,AA,60.5999984741,S,FSEG,G3,False,False,False,60.5999984741
2355,7277,2014-2015,,AA,59.0999984741,S,FSEG,L1,False,False,False,59.0999984741
2356,7277,2015-2016,,A,59.9000015259,S,FSEG,L2,False,False,False,59.9000015259
2357,7280,2013-2014,44.7999992371,A,55.0,S,FSEG,G2,False,False,False,55.0
2358,7280,2014-2015,,A,55.2999992371,S,FSEG,G3,False,False,False,55.2999992371
2359,7280,2015-2016,,AA,51.2999992371,A,FSEG,L1,True,False,False,51.2999992371
2360,7284,2013-2014,66.1999969482,S,,,FSEG,G3,False,True,False,66.1999969482
2361,7284,2014-2015,57.5,A,61.9000015259,S,FSEG,L1,False,False,False,61.9000015259
2362,7284,2015-2016,67.4000015259,S,,,FSEG,L2,False,True,False,67.4000015259
2363,7285,2013-2014,62.9000015259,S,,,FSEG,G3,False,True,False,62.9000015259
2364,7285,2014-2015,,AA,57.7999992371,S,FSEG,L1,False,False,False,57.7999992371
2365,7285,2015-2016,57.7000007629,S,,,FSEG,L2,False,True,False,57.7000007629
2366,7286,2013-2014,,AA,58.0999984741,S,FSEG,G2,False,False,False,58.0999984741
2367,7286,2014-2015,,AA,60.2000007629,S,FSEG,G3,False,False,False,60.2000007629
2368,7286,2015-2016,45.9000015259,A,56.2999992371,S,FSEG,L1,False,False,False,56.2999992371
2369,7288,2013-2014,,AA,51.7000007629,A,FSDC,G1,True,False,False,51.7000007629
2370,7289,2013-2014,,AA,60.5999984741,S,FSEG,G3,False,False,False,60.5999984741
2371,7289,2014-2015,45.5999984741,A,54.5999984741,S,FSEG,L1,False,False,False,54.5999984741
2372,7289,2015-2016,,A,55.9000015259,S,FSEG,L2,False,False,False,55.9000015259
2373,7290,2013-2014,,AA,61.9000015259,S,FSEG,G3,False,False,False,61.9000015259
2374,7290,2014-2015,,AA,53.5999984741,S,FSEG,L1,False,False,False,53.5999984741
2375,7290,2015-2016,52.4000015259,A,56.4000015259,S,FSEG,L2,False,False,False,56.4000015259
2376,7294,2013-2014,,AA,63.2999992371,S,FSEG,G3,False,False,False,63.2999992371
2377,7294,2014-2015,,AA,58.5,S,FSEG,L1,False,False,False,58.5
2378,7294,2015-2016,58.2999992371,S,,,FSEG,L2,False,True,False,58.2999992371
2379,7295,2012-2013,68.1999969482,S,,,FSEG,G2,False,True,False,68.1999969482
2380,7295,2013-2014,66.8000030518,S,,,FSEG,G3,False,True,False,66.8000030518
2381,7295,2014-2015,,AA,69.6999969482,S,FSEG,L1,False,False,False,69.6999969482
2382,7295,2015-2016,67.5999984741,S,,,FSEG,L2,False,True,False,67.5999984741
2383,7296,2013-2014,,A,58.7000007629,S,FSEG,G3,False,False,False,58.7000007629
2384,7296,2014-2015,,AA,58.2000007629,S,FSEG,L1,False,False,False,58.2000007629
2385,7296,2015-2016,,A,59.7000007629,S,FSEG,L2,False,False,False,59.7000007629
2386,7297,2013-2014,,ADTFC,64.5,S,FSEG,G3,False,False,False,64.5
2387,7297,2014-2015,,AA,65.3000030518,S,FSEG,L1,False,False,False,65.3000030518
2388,7297,2015-2016,70.5999984741,D,,,FSEG,L2,False,True,True,70.5999984741
2389,7298,2013-2014,,AA,63.0,S,FSEG,G3,False,False,False,63.0
2390,7298,2014-2015,,AA,50.5,A,FSEG,L1,True,False,False,50.5
2391,7298,2015-2016,53.2000007629,A,58.4000015259,S,FSEG,L1,False,False,False,58.4000015259
2392,7300,2013-2014,,AA,62.0,S,FSEG,G3,False,False,False,62.0
2393,7300,2014-2015,,AA,,A,FSEG,L1,True,False,False,42.0
2394,7300,2015-2016,,AA,59.7000007629,S,FSEG,L1,False,False,False,59.7000007629
2395,7301,2013-2014,,AA,59.4000015259,S,FSEG,G3,False,False,False,59.4000015259
2396,7301,2014-2015,,AA,54.0,A,FSEG,L1,True,False,False,54.0
2397,7301,2015-2016,53.2999992371,A,57.5,S,FSEG,L1,False,False,False,57.5
2398,7302,2013-2014,,A,60.2999992371,S,FD,G3,False,False,False,60.2999992371
2399,7302,2014-2015,,AA,55.7999992371,S,FD,L1,False,False,False,55.7999992371
2400,7302,2015-2016,,A,57.2000007629,S,FD,L2,False,False,False,57.2000007629
2401,7303,2013-2014,,AA,58.7999992371,S,FSEG,G3,False,False,False,58.7999992371
2402,7303,2015-2016,,AA,58.0999984741,S,FSEG,L1,False,False,False,58.0999984741
2403,7306,2013-2014,,AA,,ANAF,FSEG,G2,True,False,False,40.0
2404,7308,2013-2014,,AA,61.9000015259,S,FSEG,G3,False,False,False,61.9000015259
2405,7308,2014-2015,,AA,56.2999992371,S,FSEG,L1,False,False,False,56.2999992371
2406,7308,2015-2016,62.5999984741,S,,,FSEG,L2,False,True,False,62.5999984741
2407,7310,2013-2014,,AA,61.7000007629,S,FD,G3,False,False,False,61.7000007629
2408,7310,2014-2015,,AA,54.7999992371,S,FD,L1,False,False,False,54.7999992371
2409,7310,2015-2016,,AA,52.5,A,FD,L2,True,False,False,52.5
2410,7311,2013-2014,61.7000007629,S,,,FSEG,G3,False,True,False,61.7000007629
2411,7311,2014-2015,,AA,59.7999992371,S,FSEG,L1,False,False,False,59.7999992371
2412,7311,2015-2016,63.0999984741,S,,,FSEG,L2,False,True,False,63.0999984741
2413,7313,2013-2014,,AA,,AA,FSEG,G2,True,False,False,40.0
2414,7317,2012-2013,61.0999984741,S,,,FSEG,G2,False,True,False,61.0999984741
2415,7317,2013-2014,67.5999984741,S,,,FSEG,G3,False,True,False,67.5999984741
2416,7317,2014-2015,62.4000015259,S,,,FSEG,L1,False,True,False,62.4000015259
2417,7317,2015-2016,59.2999992371,S,,,FSEG,L2,False,True,False,59.2999992371
2418,7318,2013-2014,,AA,58.0999984741,S,FSEG,G3,False,False,False,58.0999984741
2419,7318,2014-2015,,AA,55.4000015259,S,FSEG,L1,False,False,False,55.4000015259
2420,7318,2015-2016,,ADM,59.0999984741,S,FSEG,L2,False,False,False,59.0999984741
2421,7319,2013-2014,,AA,63.7999992371,S,FSEG,G3,False,False,False,63.7999992371
2422,7319,2014-2015,,AA,65.8000030518,S,FSEG,L1,False,False,False,65.8000030518
2423,7319,2015-2016,,A,62.0,S,FSEG,L2,False,False,False,62.0
2424,7320,2013-2014,,AA,64.8000030518,S,FSEG,G3,False,False,False,64.8000030518
2425,7320,2014-2015,,AA,62.7999992371,S,FSEG,L1,False,False,False,62.7999992371
2426,7320,2015-2016,59.2999992371,S,,,FSEG,L2,False,True,False,59.2999992371
2427,7321,2013-2014,62.2999992371,S,,,FSEG,G3,False,True,False,62.2999992371
2428,7325,2013-2014,,A,64.1999969482,S,FPSE,G3,False,False,False,64.1999969482
2429,7325,2014-2015,63.2000007629,S,,,FPSE,L1,False,True,False,63.2000007629
2430,7325,2015-2016,,ADM,69.1999969482,S,FPSE,L2,False,False,False,69.1999969482
2431,7326,2012-2013,61.0,S,,,FSDC,G2,False,True,False,61.0
2432,7326,2013-2014,62.4000015259,S,,,FSDC,G3,False,True,False,62.4000015259
2433,7326,2014-2015,,AA,66.0,S,FSDC,L1,False,False,False,66.0
2434,7326,2015-2016,66.9000015259,S,,,FSDC,L2,False,True,False,66.9000015259
2435,7327,2013-2014,,AA,62.2000007629,S,FSDC,G3,False,False,False,62.2000007629
2436,7327,2014-2015,,ADST,64.6999969482,S,FSDC,L1,False,False,False,64.6999969482
2437,7327,2015-2016,,AA,68.5999984741,S,FSDC,L2,False,False,False,68.5999984741
2438,7329,2013-2014,,AA,,A,FSDC,G3,True,False,False,41.0
2439,7331,2013-2014,,AA,60.2999992371,S,FSDC,G3,False,False,False,60.2999992371
2440,7331,2014-2015,,AA,66.3000030518,S,FSDC,L1,False,False,False,66.3000030518
2441,7331,2015-2016,,AA,64.4000015259,S,FSDC,L2,False,False,False,64.4000015259
2442,7333,2013-2014,,AA,,A,FSDC,L1,True,False,False,49.0
2443,7333,2014-2015,,AA,62.2999992371,S,FSDC,L1,False,False,False,62.2999992371
2444,7333,2015-2016,65.8000030518,S,,,FSDC,L2,False,True,False,65.8000030518
2445,7334,2013-2014,,AA,58.2999992371,S,FSDC,G3,False,False,False,58.2999992371
2446,7334,2014-2015,,AA,,AA,FSDC,L1,True,False,False,47.0
2447,7336,2013-2014,,A,62.4000015259,S,FSDC,G3,False,False,False,62.4000015259
2448,7337,2013-2014,,AA,59.2999992371,S,FSDC,G3,False,False,False,59.2999992371
2449,7337,2014-2015,,AA,54.2000007629,A,FSDC,L1,True,False,False,54.2000007629
2450,7337,2015-2016,,AA,57.2000007629,S,FSDC,L1,False,False,False,57.2000007629
2451,7338,2013-2014,59.7999992371,A,64.3000030518,S,FSDC,G3,False,False,False,64.3000030518
2452,7338,2014-2015,,AA,61.5999984741,S,FSDC,L1,False,False,False,61.5999984741
2453,7338,2015-2016,,ADSTM,65.0999984741,S,FSDC,L2,False,False,False,65.0999984741
2454,7339,2013-2014,,AA,57.5999984741,S,FSDC,G3,False,False,False,57.5999984741
2455,7340,2013-2014,,AA,59.2999992371,S,FSDC,G3,False,False,False,59.2999992371
2456,7340,2014-2015,,AA,,AA,FSDC,L1,True,False,False,42.0
2457,7342,2013-2014,,AA,58.9000015259,S,FSDC,G3,False,False,False,58.9000015259
2458,7342,2014-2015,,AA,57.9000015259,S,FSDC,L1,False,False,False,57.9000015259
2459,7342,2015-2016,,AA,63.0999984741,S,FSDC,L2,False,False,False,63.0999984741
2460,7346,2012-2013,57.7999992371,S,,,FSDC,G2,False,True,False,57.7999992371
2461,7346,2013-2014,,AA,64.0999984741,S,FSDC,G3,False,False,False,64.0999984741
2462,7346,2014-2015,,AA,62.2000007629,S,FSDC,L1,False,False,False,62.2000007629
2463,7346,2015-2016,64.4000015259,S,,,FSDC,L2,False,True,False,64.4000015259
2464,7349,2013-2014,,AA,56.5,S,FSDC,G2,False,False,False,56.5
2465,7349,2014-2015,,AA,62.5,S,FSDC,G3,False,False,False,62.5
2466,7349,2015-2016,,A,61.0,S,FSDC,L1,False,False,False,61.0
2467,7350,2012-2013,60.2000007629,S,,,FSDC,G2,False,True,False,60.2000007629
2468,7350,2013-2014,,ADTFC,62.7000007629,S,FSDC,G3,False,False,False,62.7000007629
2469,7350,2014-2015,65.8000030518,A,68.9000015259,S,FSDC,L1,False,False,False,68.9000015259
2470,7350,2015-2016,66.8000030518,S,,,FSDC,L2,False,True,False,66.8000030518
2471,7351,2013-2014,,AA,62.5999984741,S,FSDC,G3,False,False,False,62.5999984741
2472,7352,2013-2014,,AA,59.9000015259,S,FSDC,G3,False,False,False,59.9000015259
2473,7354,2013-2014,,AA,,A,FSDC,G3,True,False,False,42.0
2474,7356,2013-2014,,AA,62.2999992371,S,FSDC,G3,False,False,False,62.2999992371
2475,7356,2014-2015,59.7000007629,A,63.2999992371,S,FSDC,L1,False,False,False,63.2999992371
2476,7356,2015-2016,,ADSTM,65.5999984741,S,FSDC,L2,False,False,False,65.5999984741
