,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
1201,4475,privé,moria,pedagogie,FSEG,SUD-KIVU,H,50.0,33,62.9000015259,G,G,1.0,G
1205,6367,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,25,41.0,G,A,1.0,G
1206,6405,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,67.0,26,48.0,G,A,1.0,G
1207,6622,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,24,52.7000007629,G,A,1.0,G
1210,8288,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,25,57.1499996185,G,G,2.0,G
1212,8673,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,24,54.8333333334,G,G,3.0,G
1214,8993,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,26,47.7000007629,G,D,2.0,G
1217,9192,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,21,44.0,G,A,1.0,G
1218,9206,privé,moria,sociale,FSEG,NORD-KIVU,F,64.0,23,46.7000007629,G,A,1.0,G
1221,9284,privé,moria,sociale,FSEG,NORD-KIVU,F,56.0,23,55.5999997457,G,G,3.0,G
1223,9377,privé,moria,pedagogie,FSEG,SUD-KIVU,F,64.0,24,55.4666671753,G,G,3.0,G
1226,9739,privé,moria,sociale,FSEG,NORD-KIVU,H,50.0,23,45.0,G,A,2.0,G
1227,10014,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,27,45.0,G,A,1.0,G
1228,10146,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,23,58.3500003815,G,G,2.0,G
1229,10163,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,23,40.0,G,A,1.0,G
1230,10264,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,22,47.5999984741,G,A,1.0,G
1231,10281,privé,moria,sociale,FSEG,NORD-KIVU,F,51.0,22,44.2000007629,G,A,1.0,G
1239,10893,privé,moria,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,23,47.0,G,A,1.0,G
1249,12053,protestant,moria,pedagogie,FSEG,NORD-KIVU,F,60.0,19,50.7999992371,G,A,1.0,G
1255,12216,privé,masikilizano,bio-chimie,FSEG,NORD-KIVU,F,60.0,23,56.7000007629,G,G,1.0,G
1256,3914,publique,mawato,pedagogie,FSEG,NORD-KIVU,H,59.0,31,50.2666664124,G,C,3.0,G
1258,4168,publique,mawato,pedagogie,FSEG,NORD-KIVU,F,52.0,27,57.9000015259,G,G,1.0,G
1259,6153,publique,mawato,bio-chimie,FSEG,SUD-KIVU,H,55.0,28,57.2000007629,G,G,2.0,G
1261,7060,publique,mawato,pedagogie,FSEG,SUD-KIVU,H,63.0,26,57.3500003815,G,G,2.0,G
1262,7211,publique,mawato,math-physique,FSEG,SUD-KIVU,H,50.0,27,48.0,G,A,2.0,G
1270,9051,publique,mawato,sociale,FSEG,NORD-KIVU,F,52.0,22,56.1666679382,G,G,3.0,E
1283,665,publique,mikeno nc,sociale,FSEG,NORD-KIVU,H,52.0,37,48.0,G,A,1.0,G
1284,3353,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,28,63.0999984741,G,G,1.0,G
1285,3716,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,30,60.2999992371,G,G,1.0,A
1287,4206,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,30,59.3999996185,G,G,2.0,A
1288,4566,publique,mikeno nc,hotesse d'acceuil,FSEG,NORD-KIVU,H,55.0,28,58.4000015259,G,G,1.0,G
1292,6422,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,24,45.0,G,A,1.0,G
1297,7204,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,24,58.1999988556,G,G,2.0,G
1298,7297,publique,mikeno nc,commmerciale et adm,FSEG,inconnu,H,71.0,24,66.8000005086,E,G,3.0,E
1303,8243,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,24,57.066666921,G,G,3.0,G
1304,8244,publique,mikeno nc,sociale,FSEG,NORD-KIVU,F,53.0,23,49.0999984741,G,A,1.0,G
1306,8259,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,26,55.0666656494,G,E,3.0,G
1309,8650,publique,mikeno nc,pedagogie,FSEG,NORD-KIVU,H,54.0,23,50.5333340963,G,E,3.0,G
1310,8822,publique,mikeno nc,sociale,FSEG,NORD-KIVU,H,50.0,26,54.866666158,G,G,3.0,G
1311,8847,publique,mikeno nc,sociale,FSEG,NORD-KIVU,F,51.0,34,57.9333343506,G,G,3.0,G
1312,9015,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,21,59.5,G,G,3.0,G
1313,9033,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,24,52.8333333333,G,E,3.0,G
1314,9459,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,22,63.9333318074,G,G,3.0,E
1320,10082,publique,mikeno nc,sociale,FSEG,NORD-KIVU,H,66.0,21,64.6000022889,G,G,2.0,D
1321,10262,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,24,61.3499984741,G,G,2.0,D
1322,10272,publique,mikeno nc,sociale,FSEG,NORD-KIVU,H,53.0,22,55.9499988556,G,G,2.0,D
1325,10397,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,22,56.5,G,G,1.0,G
1327,10626,publique,mikeno nc,sociale,FSEG,NORD-KIVU,F,51.0,22,54.8000011444,G,G,2.0,G
1328,11334,publique,mikeno nc,sociale,FSEG,NORD-KIVU,F,55.0,20,56.2000007629,G,G,1.0,G
1334,12096,publique,mikeno nc,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,19,56.0999984741,G,G,1.0,G
1337,10617,catholique,matumaini,pedagogie,FSEG,NORD-KIVU,F,63.0,25,61.0,G,G,1.0,G
1338,10861,catholique,matumaini,pedagogie,FSEG,NORD-KIVU,H,56.0,21,52.4500007629,G,D,2.0,G
1339,11668,catholique,matumaini,secretariat,FSEG,NORD-KIVU,H,56.0,22,53.5999984741,G,G,1.0,G
1341,7199,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,61.0,26,61.866666158,G,G,3.0,G
1342,7235,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,54.0,24,54.2666664124,G,E,3.0,G
1343,7295,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,79.0,23,68.0749988556,G,G,4.0,B
1344,7300,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,24,54.566666921,G,E,3.0,G
1345,7313,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,25,40.0,G,A,1.0,G
1354,8149,catholique,sainte ursule,nutr,FSEG,NORD-KIVU,F,58.0,23,59.5333340962,G,G,3.0,G
1355,8152,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,62.0,23,59.2999992371,G,G,3.0,E
1360,8230,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,61.0,23,58.2499990463,G,G,4.0,G
1362,8254,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,64.0,22,58.4666671753,G,G,3.0,G
1364,8363,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,57.0,24,58.5,G,G,2.0,G
1366,8406,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,61.0,22,56.9499998093,G,G,4.0,F
1371,8683,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,63.0,24,57.8333333333,G,G,3.0,G
1376,8984,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,73.0,21,65.1333325704,G,G,3.0,A
1377,9055,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,76.0,21,62.2000007629,G,G,3.0,A
1380,9220,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,60.0,21,57.5,G,G,3.0,G
1381,9237,catholique,sainte ursule,nutr,FSEG,NORD-KIVU,F,63.0,21,54.7999992371,G,G,1.0,G
1383,9291,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,54.0,22,55.0999997457,G,G,3.0,G
1384,9294,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,64.0,21,60.5333340963,G,G,3.0,A
1387,9409,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,52.0,21,59.8333333333,G,G,3.0,E
1389,9560,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,57.0,23,55.2999992371,G,E,3.0,G
1391,9621,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,60.0,21,58.0333328247,G,G,3.0,G
1392,9633,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,57.0,24,55.933333079,G,G,3.0,G
1399,9939,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,54.0,21,57.2000007629,G,G,2.0,D
1401,10052,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,57.0,20,54.9500007629,G,D,2.0,G
1402,10084,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,55.0,21,55.1000003815,G,G,2.0,G
1404,10112,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,66.0,20,63.2999992371,G,G,1.0,G
1405,10120,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,56.0,22,55.4000015259,G,G,2.0,G
1406,10123,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,69.0,20,59.7000007629,G,G,2.0,A
1407,10243,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,51.0,20,51.75,G,D,2.0,G
1409,10251,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,57.0,20,59.1000003815,G,G,2.0,D
1410,10258,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,22,55.5,G,G,2.0,G
1416,10436,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,56.0,21,55.25,G,G,2.0,G
1424,10627,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,21,57.9499988556,G,G,2.0,G
1425,10692,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,55.0,20,58.7000007629,G,G,2.0,G
1426,10729,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,53.0,19,54.2000007629,G,D,2.0,G
1427,10749,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,21,47.5499992371,G,D,2.0,G
1433,11410,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,59.0,20,56.5,G,G,1.0,G
1434,11433,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,52.0,20,57.4000015259,G,G,1.0,G
1437,11497,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,55.0,19,56.7999992371,G,G,1.0,G
1438,11507,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,51.0,20,50.7000007629,G,A,1.0,G
1441,11566,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,59.0,19,52.5999984741,G,G,1.0,G
1443,11600,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,55.0,20,60.0999984741,G,G,1.0,G
1445,11652,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,56.0,20,60.7999992371,G,G,1.0,G
1450,11830,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,62.0,21,57.2999992371,G,G,1.0,G
1451,11885,publique,sainte ursule,sociale,FSEG,NORD-KIVU,F,51.0,24,51.0999984741,G,A,1.0,G
1452,12079,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,58.0,22,56.7999992371,G,G,1.0,G
1455,12244,catholique,sainte ursule,sociale,FSEG,NORD-KIVU,F,50.0,20,55.5,G,G,1.0,G
1460,3858,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,53.0,29,62.5,G,G,1.0,G
1461,4227,protestant,visoke,pedagogie,FSEG,NORD-KIVU,H,66.0,27,64.8000030518,G,G,1.0,G
1462,4550,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,61.0,27,57.4000015259,G,G,1.0,G
1464,6220,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,55.0,26,60.6000003815,G,G,2.0,G
1466,7193,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,56.0,25,53.6000010172,G,E,3.0,G
1470,8415,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,68.0,27,57.066666921,G,G,3.0,G
1479,10283,protestant,visoke,pedagogie,FSEG,NORD-KIVU,F,58.0,21,55.1000003815,G,G,2.0,G
1488,12097,protestant,visoke,pedagogie,FSEG,NORD-KIVU,H,66.0,21,52.5999984741,G,G,1.0,G
1489,4418,protestant,lasagesse,pedagogie,FSEG,SUD-KIVU,H,57.0,26,56.1999988556,G,G,2.0,G
1499,3881,publique,kalimba,pedagogie,FSEG,SUD-KIVU,H,57.0,27,60.0,G,G,1.0,G
1503,6500,publique,kalimba,pedagogie,FSEG,NORD-KIVU,H,55.0,28,57.1499996185,G,G,2.0,G
1509,7069,publique,kalimba,commmerciale et adm,FSEG,KINSHASA,F,60.0,29,56.1999994914,G,G,3.0,G
1518,10152,publique,kalimba,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,30,59.6999988556,G,G,2.0,G
1519,10351,publique,kalimba,pedagogie,FSEG,NORD-KIVU,H,64.0,27,58.9000015259,G,G,1.0,G
1520,10836,publique,kalimba,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,22,54.3500003815,G,G,2.0,G
1527,3248,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,H,59.0,30,54.5999997457,G,E,3.0,G
1529,4449,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,F,66.0,27,56.3500003815,G,G,2.0,G
1531,8665,catholique,kashofu,bio-chimie,FSEG,SUD-KIVU,F,61.0,22,57.700000763,G,E,3.0,G
1532,8667,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,H,70.0,23,47.0,G,A,1.0,G
1533,9086,catholique,kashofu,bio-chimie,FSEG,SUD-KIVU,F,58.0,20,54.8999989828,G,E,3.0,G
1535,10807,catholique,kashofu,pedagogie,FSEG,NORD-KIVU,H,58.0,23,45.0,G,A,1.0,G
1536,10814,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,F,52.0,20,53.8500003815,G,D,2.0,G
1537,10872,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,H,61.0,24,43.0,G,A,1.0,G
1540,12180,catholique,kashofu,pedagogie,FSEG,SUD-KIVU,F,72.0,21,48.0,G,A,1.0,G
1544,6465,musulman,mavuno,sociale,FSEG,NORD-KIVU,H,51.0,26,59.9500007629,G,G,2.0,G
1546,8840,musulman,mavuno,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,28,65.8000030518,G,G,1.0,G
1547,10206,musulman,mavuno,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,24,46.0,G,A,1.0,G
1548,10216,musulman,mavuno,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,25,48.0,G,A,1.0,G
1552,4888,publique,lumiere du monde,pedagogie,FSEG,KINSHASA,F,63.0,27,53.6499996185,G,D,2.0,G
1558,7229,catholique,nyamukola,commmerciale et adm,FSEG,SUD-KIVU,H,66.0,26,61.5999984741,G,G,2.0,D
1564,9310,catholique,nyamukola,pedagogie,FSEG,SUD-KIVU,H,70.0,22,59.1666666667,G,G,3.0,A
1568,11394,catholique,nyamukola,pedagogie,FSEG,SUD-KIVU,F,63.0,20,40.0,G,A,1.0,G
1573,9683,privé,edac/isgea,commmerciale et adm,FSEG,SUD-KIVU,F,50.0,26,59.3499984741,G,G,2.0,G
1574,10390,privé,edac/isgea,pedagogie,FSEG,SUD-KIVU,H,59.0,24,50.7999992371,G,A,1.0,G
1575,12241,privé,edac/isgea,pedagogie,FSEG,ORIENTALE,F,57.0,23,48.7999992371,G,A,1.0,G
1576,12243,privé,edac/isgea,sociale,FSEG,ORIENTALE,H,54.0,24,54.2999992371,G,G,1.0,G
1596,7066,catholique,itfm/bukavu,secretariat,FSEG,SUD-KIVU,H,59.0,28,58.1999994914,G,G,3.0,G
1625,11370,privé,amen,commerciale informatique,FSEG,NORD-KIVU,F,51.0,20,55.0,G,G,1.0,G
1626,11446,privé,amen,commerciale informatique,FSEG,NORD-KIVU,F,52.0,19,49.0,G,A,1.0,G
1630,11812,privé,amen,commerciale informatique,FSEG,NORD-KIVU,F,52.0,20,49.7999992371,G,A,1.0,G
1633,6727,protestant,mgr guido,commerciale informatique,FSEG,SUD-KIVU,F,53.0,28,60.5500011444,G,G,2.0,G
1634,8404,protestant,mgr guido,commmerciale et adm,FSEG,SUD-KIVU,H,56.0,22,58.6999994914,G,G,3.0,C
1638,11359,protestant,mgr guido,sociale,FSEG,NORD-KIVU,H,51.0,21,45.7000007629,G,A,1.0,G
1639,11383,catholique,mgr guido,commmerciale et adm,FSEG,SUD-KIVU,H,57.0,20,44.0,G,A,1.0,G
1640,11439,catholique,mgr guido,commmerciale et adm,FSEG,SUD-KIVU,H,60.0,21,52.9000015259,G,G,1.0,G
1641,1234,catholique,mwanga,inconnu,FSEG,NORD-KIVU,F,56.8765221107,32,62.4000015259,G,G,1.0,A
1642,3028,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,53.0,29,66.1999969482,G,G,1.0,G
1645,3322,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,H,65.0,27,61.0,G,G,1.0,A
1647,3667,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,63.0,26,58.5,G,G,1.0,A
1648,3670,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,28,67.5999984741,G,G,1.0,A
1649,3920,catholique,mwanga,latin philo,FSEG,NORD-KIVU,H,51.0,27,59.7999992371,G,G,1.0,G
1650,3930,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,68.0,26,63.9000015259,G,G,1.0,A
1652,4178,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,H,57.0,29,60.0999984741,G,G,1.0,A
1653,4183,catholique,mwanga,latin philo,FSEG,NORD-KIVU,H,60.0,27,71.0,A,G,1.0,A
1654,4252,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,59.0,26,62.5999984741,G,G,1.0,A
1655,4349,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,60.0,28,67.0999984741,G,G,1.0,A
1658,4424,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,29,48.0,G,A,1.0,G
1659,4446,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,59.0,25,60.0,G,G,1.0,G
1660,4535,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,27,64.0999984741,G,G,1.0,G
1661,4543,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,69.0,26,68.9500007629,D,G,2.0,A
1662,4570,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,72.0,25,63.5,G,G,1.0,G
1665,4826,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,29,59.2999992371,G,G,1.0,G
1666,4827,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,26,49.0,G,A,1.0,G
1671,4898,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,F,65.0,26,66.8000005086,G,G,3.0,C
1672,5018,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,64.0,27,67.1999969482,G,G,1.0,A
1674,5069,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,H,69.0,27,67.0999984741,G,G,1.0,G
1675,5115,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,35,62.5999984741,G,G,1.0,G
1677,5698,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,F,59.0,26,60.75,G,G,2.0,D
1678,5710,catholique,mwanga,sociale,FSEG,NORD-KIVU,F,58.0,26,62.8333333333,G,G,3.0,E
1679,6149,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,F,59.0,26,60.1499996185,G,G,2.0,G
1680,6150,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,F,63.0,26,60.3999996185,G,G,2.0,D
1682,6233,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,H,53.0,27,57.5499992371,G,G,2.0,G
1683,6239,catholique,mwanga,latin philo,FSEG,NORD-KIVU,H,57.0,25,59.3000011444,G,G,2.0,G
1684,6246,catholique,mwanga,latin philo,FSEG,NORD-KIVU,H,65.0,26,58.1000003815,G,G,2.0,G
1685,6260,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,H,58.0,26,59.933333079,G,G,3.0,C
1686,6286,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,66.0,26,66.2999992371,G,G,2.0,A
1687,6300,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,63.0,26,61.8500003815,G,G,2.0,D
1688,6301,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,62.0,29,58.9666659037,G,G,3.0,E
1689,6320,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,62.0,25,58.5333340963,G,E,3.0,G
1692,6477,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,67.0,25,62.8500003815,G,G,2.0,A
1693,6480,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,66.0,26,64.0999984741,G,G,3.0,C
1694,6481,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,25,62.3666674296,G,G,3.0,C
1695,6494,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,62.0,25,59.5499992371,G,G,2.0,D
1700,6561,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,27,62.75,G,G,2.0,G
1704,6902,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,75.0,26,58.133333842,G,E,3.0,E
1706,7023,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,64.0,25,61.866666158,G,G,3.0,E
1707,7083,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,25,53.2333335877,G,E,3.0,G
1708,7095,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,67.0,25,63.6666666667,G,G,3.0,E
1709,7197,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,64.0,23,60.2666664123,G,G,3.0,E
1710,7207,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,69.0,26,60.1666666666,G,G,3.0,E
1711,7216,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,33,56.6666666667,G,E,3.0,C
1712,7219,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,27,59.066666921,G,G,3.0,E
1714,7249,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,64.0,24,60.5,G,G,3.0,E
1726,8100,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,65.0,24,63.4499979019,G,G,4.0,B
1727,8101,catholique,mwanga,bio-chimie,FSEG,NORD-KIVU,F,57.0,24,59.6666666667,G,G,3.0,E
1728,8113,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,60.0,22,63.8000011444,G,G,4.0,B
1729,8153,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,23,64.1750001907,G,G,4.0,A
1730,8155,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,23,60.1999994914,G,G,3.0,C
1731,8156,catholique,mwanga,commerciale informatique,FSEG,NORD-KIVU,F,67.0,21,63.6750001907,G,G,4.0,A
1732,8157,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,24,59.4666671753,G,G,3.0,E
1734,8170,catholique,mwanga,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,22,59.8666674296,G,G,3.0,C
1735,8173,catholique,mwanga,latin philo,FSEG,NORD-KIVU,F,62.0,26,59.3999996185,G,G,4.0,G
1738,8255,catholique,mwanga,math-physique,FSEG,NORD-KIVU,F,54.0,22,58.433333079,G,G,3.0,E
